student_id,course_id,grade_type,score,weight
2986,2,final exam,62,0.4
2986,8,homework1,80,0.05
2986,8,homework2,97,0.05
2986,8,quiz,69,0.2
2986,8,mid exam,84,0.3
2986,8,final exam,76,0.4
2986,3,homework1,83,0.05
2986,3,homework2,74,0.05
2986,3,quiz,74,0.2
2986,3,mid exam,92,0.3
2986,3,final exam,73,0.4
2986,7,homework1,95,0.05
2986,7,homework2,72,0.05
2986,7,quiz,100,0.2
2986,7,mid exam,100,0.3
2986,7,final exam,66,0.4
16,7,homework1,76,0.05
16,7,homework2,97,0.05
16,7,quiz,82,0.2
16,7,mid exam,90,0.3
16,7,final exam,73,0.4
16,6,homework1,85,0.05
16,6,homework2,58,0.05
16,6,quiz,78,0.2
16,6,mid exam,57,0.3
16,6,final exam,82,0.4
16,3,homework1,91,0.05
16,3,homework2,92,0.05
16,3,quiz,74,0.2
16,3,mid exam,83,0.3
16,3,final exam,61,0.4
16,4,homework1,82,0.05
16,4,homework2,80,0.05
16,4,quiz,61,0.2
16,4,mid exam,78,0.3
16,4,final exam,56,0.4
16,1,homework1,84,0.05
16,1,homework2,79,0.05
16,1,quiz,50,0.2
16,1,mid exam,51,0.3
16,1,final exam,76,0.4
16,2,homework1,97,0.05
16,2,homework2,88,0.05
16,2,quiz,91,0.2
16,2,mid exam,70,0.3
16,2,final exam,80,0.4
64,7,homework1,98,0.05
64,7,homework2,98,0.05
64,7,quiz,44,0.2
64,7,mid exam,88,0.3
64,7,final exam,100,0.4
64,6,homework1,100,0.05
64,6,homework2,57,0.05
64,6,quiz,55,0.2
64,6,mid exam,83,0.3
64,6,final exam,77,0.4
64,3,homework1,98,0.05
64,3,homework2,85,0.05
64,3,quiz,70,0.2
64,3,mid exam,87,0.3
64,3,final exam,67,0.4
64,4,homework1,100,0.05
64,4,homework2,72,0.05
64,4,quiz,93,0.2
64,4,mid exam,77,0.3
64,4,final exam,91,0.4
64,1,homework1,74,0.05
64,1,homework2,74,0.05
64,1,quiz,90,0.2
64,1,mid exam,88,0.3
64,1,final exam,76,0.4
64,2,homework1,82,0.05
64,2,homework2,88,0.05
64,2,quiz,83,0.2
64,2,mid exam,74,0.3
64,2,final exam,80,0.4
68,7,homework1,82,0.05
68,7,homework2,89,0.05
68,7,quiz,65,0.2
68,7,mid exam,100,0.3
68,7,final exam,91,0.4
68,6,homework1,83,0.05
68,6,homework2,78,0.05
68,6,quiz,69,0.2
68,6,mid exam,58,0.3
68,6,final exam,69,0.4
68,3,homework1,92,0.05
68,3,homework2,96,0.05
68,3,quiz,56,0.2
68,3,mid exam,63,0.3
68,3,final exam,89,0.4
68,4,homework1,100,0.05
68,4,homework2,88,0.05
68,4,quiz,64,0.2
68,4,mid exam,79,0.3
68,4,final exam,59,0.4
68,1,homework1,77,0.05
68,1,homework2,89,0.05
68,1,quiz,65,0.2
68,1,mid exam,93,0.3
68,1,final exam,100,0.4
68,2,homework1,96,0.05
68,2,homework2,91,0.05
68,2,quiz,71,0.2
68,2,mid exam,100,0.3
68,2,final exam,73,0.4
70,7,homework1,92,0.05
70,7,homework2,89,0.05
70,7,quiz,74,0.2
70,7,mid exam,64,0.3
70,7,final exam,79,0.4
70,6,homework1,100,0.05
70,6,homework2,95,0.05
70,6,quiz,99,0.2
70,6,mid exam,67,0.3
70,6,final exam,94,0.4
70,3,homework1,100,0.05
70,3,homework2,88,0.05
70,3,quiz,74,0.2
70,3,mid exam,65,0.3
70,3,final exam,51,0.4
70,4,homework1,87,0.05
70,4,homework2,93,0.05
70,4,quiz,67,0.2
70,4,mid exam,89,0.3
70,4,final exam,68,0.4
70,1,homework1,95,0.05
70,1,homework2,97,0.05
70,1,quiz,97,0.2
70,1,mid exam,73,0.3
70,1,final exam,97,0.4
70,2,homework1,68,0.05
70,2,homework2,86,0.05
70,2,quiz,91,0.2
70,2,mid exam,73,0.3
70,2,final exam,95,0.4
187,7,homework1,58,0.05
187,7,homework2,73,0.05
187,7,quiz,90,0.2
187,7,mid exam,81,0.3
187,7,final exam,64,0.4
187,6,homework1,100,0.05
187,6,homework2,72,0.05
187,6,quiz,86,0.2
187,6,mid exam,61,0.3
187,6,final exam,63,0.4
187,3,homework1,58,0.05
187,3,homework2,78,0.05
187,3,quiz,99,0.2
187,3,mid exam,56,0.3
187,3,final exam,75,0.4
187,4,homework1,98,0.05
187,4,homework2,63,0.05
187,4,quiz,84,0.2
187,4,mid exam,100,0.3
187,4,final exam,77,0.4
187,1,homework1,78,0.05
187,1,homework2,80,0.05
187,1,quiz,100,0.2
187,1,mid exam,98,0.3
187,1,final exam,48,0.4
187,2,homework1,69,0.05
187,2,homework2,85,0.05
187,2,quiz,100,0.2
187,2,mid exam,61,0.3
187,2,final exam,55,0.4
286,7,homework1,64,0.05
286,7,homework2,90,0.05
286,7,quiz,83,0.2
286,7,mid exam,68,0.3
286,7,final exam,76,0.4
286,6,homework1,99,0.05
286,6,homework2,71,0.05
286,6,quiz,80,0.2
286,6,mid exam,99,0.3
286,6,final exam,82,0.4
286,3,homework1,63,0.05
286,3,homework2,79,0.05
286,3,quiz,100,0.2
286,3,mid exam,87,0.3
286,3,final exam,89,0.4
286,4,homework1,88,0.05
286,4,homework2,91,0.05
286,4,quiz,82,0.2
286,4,mid exam,70,0.3
286,4,final exam,76,0.4
286,1,homework1,86,0.05
286,1,homework2,68,0.05
286,1,quiz,100,0.2
286,1,mid exam,88,0.3
286,1,final exam,49,0.4
286,2,homework1,100,0.05
286,2,homework2,74,0.05
286,2,quiz,100,0.2
286,2,mid exam,55,0.3
286,2,final exam,85,0.4
377,7,homework1,86,0.05
377,7,homework2,94,0.05
377,7,quiz,100,0.2
377,7,mid exam,58,0.3
377,7,final exam,59,0.4
377,6,homework1,76,0.05
377,6,homework2,95,0.05
377,6,quiz,65,0.2
377,6,mid exam,65,0.3
377,6,final exam,77,0.4
377,3,homework1,94,0.05
377,3,homework2,64,0.05
377,3,quiz,100,0.2
377,3,mid exam,56,0.3
377,3,final exam,61,0.4
377,4,homework1,96,0.05
377,4,homework2,99,0.05
377,4,quiz,85,0.2
377,4,mid exam,77,0.3
377,4,final exam,53,0.4
377,1,homework1,76,0.05
377,1,homework2,81,0.05
377,1,quiz,88,0.2
377,1,mid exam,60,0.3
377,1,final exam,77,0.4
377,2,homework1,80,0.05
377,2,homework2,70,0.05
377,2,quiz,70,0.2
377,2,mid exam,86,0.3
377,2,final exam,72,0.4
403,7,homework1,74,0.05
403,7,homework2,76,0.05
403,7,quiz,94,0.2
403,7,mid exam,65,0.3
403,7,final exam,73,0.4
403,6,homework1,60,0.05
403,6,homework2,86,0.05
403,6,quiz,100,0.2
403,6,mid exam,76,0.3
403,6,final exam,56,0.4
403,3,homework1,69,0.05
403,3,homework2,88,0.05
403,3,quiz,86,0.2
403,3,mid exam,96,0.3
403,3,final exam,72,0.4
403,4,homework1,68,0.05
403,4,homework2,92,0.05
403,4,quiz,69,0.2
403,4,mid exam,87,0.3
403,4,final exam,67,0.4
403,1,homework1,100,0.05
403,1,homework2,80,0.05
403,1,quiz,68,0.2
403,1,mid exam,76,0.3
403,1,final exam,89,0.4
403,2,homework1,77,0.05
403,2,homework2,100,0.05
403,2,quiz,79,0.2
403,2,mid exam,92,0.3
403,2,final exam,80,0.4
412,7,homework1,71,0.05
412,7,homework2,84,0.05
412,7,quiz,70,0.2
412,7,mid exam,76,0.3
412,7,final exam,64,0.4
412,6,homework1,95,0.05
412,6,homework2,89,0.05
412,6,quiz,52,0.2
412,6,mid exam,69,0.3
412,6,final exam,100,0.4
412,3,homework1,75,0.05
412,3,homework2,84,0.05
412,3,quiz,74,0.2
412,3,mid exam,84,0.3
412,3,final exam,52,0.4
412,4,homework1,85,0.05
412,4,homework2,89,0.05
412,4,quiz,75,0.2
412,4,mid exam,81,0.3
412,4,final exam,77,0.4
412,1,homework1,100,0.05
412,1,homework2,73,0.05
412,1,quiz,80,0.2
412,1,mid exam,83,0.3
412,1,final exam,94,0.4
412,2,homework1,75,0.05
412,2,homework2,89,0.05
412,2,quiz,76,0.2
412,2,mid exam,100,0.3
412,2,final exam,95,0.4
423,7,homework1,63,0.05
423,7,homework2,88,0.05
423,7,quiz,76,0.2
423,7,mid exam,67,0.3
423,7,final exam,100,0.4
423,6,homework1,74,0.05
423,6,homework2,90,0.05
423,6,quiz,87,0.2
423,6,mid exam,74,0.3
423,6,final exam,61,0.4
423,3,homework1,68,0.05
423,3,homework2,91,0.05
423,3,quiz,74,0.2
423,3,mid exam,100,0.3
423,3,final exam,62,0.4
423,4,homework1,99,0.05
423,4,homework2,78,0.05
423,4,quiz,94,0.2
423,4,mid exam,79,0.3
423,4,final exam,80,0.4
423,1,homework1,92,0.05
423,1,homework2,79,0.05
423,1,quiz,86,0.2
423,1,mid exam,74,0.3
423,1,final exam,67,0.4
423,2,homework1,100,0.05
423,2,homework2,76,0.05
423,2,quiz,91,0.2
423,2,mid exam,78,0.3
423,2,final exam,43,0.4
597,7,homework1,78,0.05
597,7,homework2,83,0.05
597,7,quiz,64,0.2
597,7,mid exam,56,0.3
597,7,final exam,88,0.4
597,6,homework1,96,0.05
597,6,homework2,89,0.05
597,6,quiz,77,0.2
597,6,mid exam,69,0.3
597,6,final exam,78,0.4
597,3,homework1,100,0.05
597,3,homework2,95,0.05
597,3,quiz,65,0.2
597,3,mid exam,83,0.3
597,3,final exam,73,0.4
597,4,homework1,100,0.05
597,4,homework2,77,0.05
597,4,quiz,86,0.2
597,4,mid exam,81,0.3
597,4,final exam,70,0.4
597,1,homework1,85,0.05
597,1,homework2,88,0.05
597,1,quiz,73,0.2
597,1,mid exam,69,0.3
597,1,final exam,100,0.4
597,2,homework1,78,0.05
597,2,homework2,89,0.05
597,2,quiz,100,0.2
597,2,mid exam,76,0.3
597,2,final exam,54,0.4
612,7,homework1,100,0.05
612,7,homework2,82,0.05
612,7,quiz,95,0.2
612,7,mid exam,97,0.3
612,7,final exam,68,0.4
612,6,homework1,93,0.05
612,6,homework2,97,0.05
612,6,quiz,57,0.2
612,6,mid exam,100,0.3
612,6,final exam,100,0.4
612,3,homework1,76,0.05
612,3,homework2,78,0.05
612,3,quiz,100,0.2
612,3,mid exam,70,0.3
612,3,final exam,80,0.4
612,4,homework1,96,0.05
612,4,homework2,85,0.05
612,4,quiz,62,0.2
612,4,mid exam,67,0.3
612,4,final exam,75,0.4
612,1,homework1,84,0.05
612,1,homework2,100,0.05
612,1,quiz,76,0.2
612,1,mid exam,53,0.3
612,1,final exam,83,0.4
612,2,homework1,93,0.05
612,2,homework2,94,0.05
612,2,quiz,75,0.2
612,2,mid exam,82,0.3
612,2,final exam,98,0.4
642,7,homework1,86,0.05
642,7,homework2,81,0.05
642,7,quiz,61,0.2
642,7,mid exam,45,0.3
642,7,final exam,68,0.4
642,6,homework1,57,0.05
642,6,homework2,89,0.05
642,6,quiz,87,0.2
642,6,mid exam,85,0.3
642,6,final exam,68,0.4
642,3,homework1,69,0.05
642,3,homework2,89,0.05
642,3,quiz,76,0.2
642,3,mid exam,64,0.3
642,3,final exam,85,0.4
642,4,homework1,74,0.05
642,4,homework2,88,0.05
642,4,quiz,80,0.2
642,4,mid exam,70,0.3
642,4,final exam,92,0.4
642,1,homework1,81,0.05
642,1,homework2,82,0.05
642,1,quiz,69,0.2
642,1,mid exam,56,0.3
642,1,final exam,100,0.4
642,2,homework1,99,0.05
642,2,homework2,93,0.05
642,2,quiz,72,0.2
642,2,mid exam,91,0.3
642,2,final exam,74,0.4
653,7,homework1,100,0.05
653,7,homework2,82,0.05
653,7,quiz,81,0.2
653,7,mid exam,87,0.3
653,7,final exam,57,0.4
653,6,homework1,85,0.05
653,6,homework2,52,0.05
653,6,quiz,98,0.2
653,6,mid exam,52,0.3
653,6,final exam,51,0.4
653,3,homework1,100,0.05
653,3,homework2,92,0.05
653,3,quiz,66,0.2
653,3,mid exam,56,0.3
653,3,final exam,67,0.4
653,4,homework1,73,0.05
653,4,homework2,100,0.05
653,4,quiz,79,0.2
653,4,mid exam,82,0.3
653,4,final exam,100,0.4
653,1,homework1,97,0.05
653,1,homework2,73,0.05
653,1,quiz,65,0.2
653,1,mid exam,93,0.3
653,1,final exam,68,0.4
653,2,homework1,100,0.05
653,2,homework2,76,0.05
653,2,quiz,98,0.2
653,2,mid exam,73,0.3
653,2,final exam,80,0.4
699,7,homework1,95,0.05
699,7,homework2,94,0.05
699,7,quiz,86,0.2
699,7,mid exam,100,0.3
699,7,final exam,65,0.4
699,6,homework1,96,0.05
699,6,homework2,81,0.05
699,6,quiz,64,0.2
699,6,mid exam,94,0.3
699,6,final exam,52,0.4
699,3,homework1,82,0.05
699,3,homework2,76,0.05
699,3,quiz,95,0.2
699,3,mid exam,96,0.3
699,3,final exam,44,0.4
699,4,homework1,91,0.05
699,4,homework2,64,0.05
699,4,quiz,62,0.2
699,4,mid exam,85,0.3
699,4,final exam,54,0.4
699,1,homework1,87,0.05
699,1,homework2,80,0.05
699,1,quiz,82,0.2
699,1,mid exam,33,0.3
699,1,final exam,59,0.4
699,2,homework1,81,0.05
699,2,homework2,91,0.05
699,2,quiz,97,0.2
699,2,mid exam,81,0.3
699,2,final exam,82,0.4
768,7,homework1,81,0.05
768,7,homework2,84,0.05
768,7,quiz,100,0.2
768,7,mid exam,71,0.3
768,7,final exam,65,0.4
768,6,homework1,79,0.05
768,6,homework2,81,0.05
768,6,quiz,72,0.2
768,6,mid exam,100,0.3
768,6,final exam,49,0.4
768,3,homework1,87,0.05
768,3,homework2,89,0.05
768,3,quiz,78,0.2
768,3,mid exam,74,0.3
768,3,final exam,88,0.4
768,4,homework1,70,0.05
768,4,homework2,81,0.05
768,4,quiz,81,0.2
768,4,mid exam,99,0.3
768,4,final exam,85,0.4
768,1,homework1,74,0.05
768,1,homework2,82,0.05
768,1,quiz,100,0.2
768,1,mid exam,96,0.3
768,1,final exam,33,0.4
768,2,homework1,68,0.05
768,2,homework2,93,0.05
768,2,quiz,81,0.2
768,2,mid exam,90,0.3
768,2,final exam,69,0.4
771,7,homework1,84,0.05
771,7,homework2,78,0.05
771,7,quiz,62,0.2
771,7,mid exam,77,0.3
771,7,final exam,74,0.4
771,6,homework1,79,0.05
771,6,homework2,78,0.05
771,6,quiz,84,0.2
771,6,mid exam,100,0.3
771,6,final exam,100,0.4
771,3,homework1,100,0.05
771,3,homework2,93,0.05
771,3,quiz,88,0.2
771,3,mid exam,45,0.3
771,3,final exam,100,0.4
771,4,homework1,90,0.05
771,4,homework2,83,0.05
771,4,quiz,76,0.2
771,4,mid exam,60,0.3
771,4,final exam,84,0.4
771,1,homework1,84,0.05
771,1,homework2,100,0.05
771,1,quiz,74,0.2
771,1,mid exam,100,0.3
771,1,final exam,67,0.4
771,2,homework1,65,0.05
771,2,homework2,97,0.05
771,2,quiz,69,0.2
771,2,mid exam,32,0.3
771,2,final exam,79,0.4
845,7,homework1,96,0.05
845,7,homework2,82,0.05
845,7,quiz,40,0.2
845,7,mid exam,95,0.3
845,7,final exam,66,0.4
845,6,homework1,76,0.05
845,6,homework2,76,0.05
845,6,quiz,90,0.2
845,6,mid exam,85,0.3
845,6,final exam,75,0.4
845,3,homework1,81,0.05
845,3,homework2,93,0.05
845,3,quiz,59,0.2
845,3,mid exam,68,0.3
845,3,final exam,91,0.4
845,4,homework1,95,0.05
845,4,homework2,94,0.05
845,4,quiz,100,0.2
845,4,mid exam,100,0.3
845,4,final exam,100,0.4
845,1,homework1,81,0.05
845,1,homework2,71,0.05
845,1,quiz,57,0.2
845,1,mid exam,87,0.3
845,1,final exam,71,0.4
845,2,homework1,86,0.05
845,2,homework2,70,0.05
845,2,quiz,88,0.2
845,2,mid exam,81,0.3
845,2,final exam,51,0.4
849,7,homework1,78,0.05
849,7,homework2,57,0.05
849,7,quiz,61,0.2
849,7,mid exam,74,0.3
849,7,final exam,91,0.4
849,6,homework1,86,0.05
849,6,homework2,100,0.05
849,6,quiz,81,0.2
849,6,mid exam,65,0.3
849,6,final exam,74,0.4
849,3,homework1,83,0.05
849,3,homework2,62,0.05
849,3,quiz,57,0.2
849,3,mid exam,99,0.3
849,3,final exam,68,0.4
849,4,homework1,100,0.05
849,4,homework2,100,0.05
849,4,quiz,83,0.2
849,4,mid exam,58,0.3
849,4,final exam,87,0.4
849,1,homework1,86,0.05
849,1,homework2,89,0.05
849,1,quiz,74,0.2
849,1,mid exam,72,0.3
849,1,final exam,50,0.4
849,2,homework1,100,0.05
849,2,homework2,76,0.05
849,2,quiz,83,0.2
849,2,mid exam,68,0.3
849,2,final exam,90,0.4
877,7,homework1,69,0.05
877,7,homework2,81,0.05
877,7,quiz,85,0.2
877,7,mid exam,100,0.3
877,7,final exam,94,0.4
877,6,homework1,75,0.05
877,6,homework2,84,0.05
877,6,quiz,71,0.2
877,6,mid exam,86,0.3
877,6,final exam,67,0.4
877,3,homework1,78,0.05
877,3,homework2,70,0.05
877,3,quiz,100,0.2
877,3,mid exam,79,0.3
877,3,final exam,60,0.4
877,4,homework1,69,0.05
877,4,homework2,74,0.05
877,4,quiz,100,0.2
877,4,mid exam,75,0.3
877,4,final exam,82,0.4
877,1,homework1,92,0.05
877,1,homework2,78,0.05
877,1,quiz,65,0.2
877,1,mid exam,73,0.3
877,1,final exam,70,0.4
877,2,homework1,74,0.05
877,2,homework2,74,0.05
877,2,quiz,65,0.2
877,2,mid exam,100,0.3
877,2,final exam,48,0.4
1025,7,homework1,90,0.05
1025,7,homework2,93,0.05
1025,7,quiz,83,0.2
1025,7,mid exam,71,0.3
1025,7,final exam,62,0.4
1025,6,homework1,100,0.05
1025,6,homework2,74,0.05
1025,6,quiz,59,0.2
1025,6,mid exam,77,0.3
1025,6,final exam,61,0.4
1025,3,homework1,96,0.05
1025,3,homework2,85,0.05
1025,3,quiz,79,0.2
1025,3,mid exam,100,0.3
1025,3,final exam,60,0.4
1025,4,homework1,83,0.05
1025,4,homework2,75,0.05
1025,4,quiz,100,0.2
1025,4,mid exam,73,0.3
1025,4,final exam,50,0.4
1025,1,homework1,95,0.05
1025,1,homework2,82,0.05
1025,1,quiz,92,0.2
1025,1,mid exam,72,0.3
1025,1,final exam,100,0.4
1025,2,homework1,99,0.05
1025,2,homework2,92,0.05
1025,2,quiz,63,0.2
1025,2,mid exam,61,0.3
1025,2,final exam,50,0.4
1089,7,homework1,79,0.05
1089,7,homework2,85,0.05
1089,7,quiz,79,0.2
1089,7,mid exam,77,0.3
1089,7,final exam,56,0.4
1089,6,homework1,84,0.05
1089,6,homework2,94,0.05
1089,6,quiz,88,0.2
1089,6,mid exam,62,0.3
1089,6,final exam,100,0.4
1089,3,homework1,67,0.05
1089,3,homework2,78,0.05
1089,3,quiz,73,0.2
1089,3,mid exam,100,0.3
1089,3,final exam,80,0.4
1089,4,homework1,87,0.05
1089,4,homework2,73,0.05
1089,4,quiz,92,0.2
1089,4,mid exam,60,0.3
1089,4,final exam,61,0.4
1089,1,homework1,92,0.05
1089,1,homework2,84,0.05
1089,1,quiz,97,0.2
1089,1,mid exam,60,0.3
1089,1,final exam,67,0.4
1089,2,homework1,80,0.05
1089,2,homework2,93,0.05
1089,2,quiz,88,0.2
1089,2,mid exam,100,0.3
1089,2,final exam,75,0.4
1136,7,homework1,81,0.05
1136,7,homework2,86,0.05
1136,7,quiz,74,0.2
1136,7,mid exam,56,0.3
1136,7,final exam,95,0.4
1136,6,homework1,70,0.05
1136,6,homework2,74,0.05
1136,6,quiz,100,0.2
1136,6,mid exam,63,0.3
1136,6,final exam,91,0.4
1136,3,homework1,91,0.05
1136,3,homework2,97,0.05
1136,3,quiz,48,0.2
1136,3,mid exam,86,0.3
1136,3,final exam,71,0.4
1136,4,homework1,96,0.05
1136,4,homework2,88,0.05
1136,4,quiz,89,0.2
1136,4,mid exam,75,0.3
1136,4,final exam,89,0.4
1136,1,homework1,76,0.05
1136,1,homework2,100,0.05
1136,1,quiz,74,0.2
1136,1,mid exam,57,0.3
1136,1,final exam,70,0.4
1136,2,homework1,80,0.05
1136,2,homework2,73,0.05
1136,2,quiz,100,0.2
1136,2,mid exam,64,0.3
1136,2,final exam,53,0.4
1224,7,homework1,80,0.05
1224,7,homework2,89,0.05
1224,7,quiz,58,0.2
1224,7,mid exam,77,0.3
1224,7,final exam,72,0.4
1224,6,homework1,95,0.05
1224,6,homework2,66,0.05
1224,6,quiz,72,0.2
1224,6,mid exam,83,0.3
1224,6,final exam,54,0.4
1224,3,homework1,99,0.05
1224,3,homework2,100,0.05
1224,3,quiz,100,0.2
1224,3,mid exam,84,0.3
1224,3,final exam,90,0.4
1224,4,homework1,96,0.05
1224,4,homework2,83,0.05
1224,4,quiz,95,0.2
1224,4,mid exam,96,0.3
1224,4,final exam,100,0.4
1224,1,homework1,74,0.05
1224,1,homework2,88,0.05
1224,1,quiz,92,0.2
1224,1,mid exam,90,0.3
1224,1,final exam,82,0.4
1224,2,homework1,69,0.05
1224,2,homework2,79,0.05
1224,2,quiz,67,0.2
1224,2,mid exam,100,0.3
1224,2,final exam,81,0.4
1240,7,homework1,90,0.05
1240,7,homework2,92,0.05
1240,7,quiz,80,0.2
1240,7,mid exam,99,0.3
1240,7,final exam,85,0.4
1240,6,homework1,76,0.05
1240,6,homework2,87,0.05
1240,6,quiz,64,0.2
1240,6,mid exam,70,0.3
1240,6,final exam,85,0.4
1240,3,homework1,76,0.05
1240,3,homework2,82,0.05
1240,3,quiz,100,0.2
1240,3,mid exam,95,0.3
1240,3,final exam,81,0.4
1240,4,homework1,98,0.05
1240,4,homework2,85,0.05
1240,4,quiz,67,0.2
1240,4,mid exam,79,0.3
1240,4,final exam,61,0.4
1240,1,homework1,100,0.05
1240,1,homework2,79,0.05
1240,1,quiz,81,0.2
1240,1,mid exam,81,0.3
1240,1,final exam,72,0.4
1240,2,homework1,87,0.05
1240,2,homework2,97,0.05
1240,2,quiz,81,0.2
1240,2,mid exam,87,0.3
1240,2,final exam,37,0.4
1301,3,homework1,80,0.05
1301,3,homework2,83,0.05
1301,3,quiz,92,0.2
1301,3,mid exam,94,0.3
1301,3,final exam,59,0.4
1301,7,homework1,86,0.05
1301,7,homework2,70,0.05
1301,7,quiz,100,0.2
1301,7,mid exam,84,0.3
1301,7,final exam,88,0.4
1301,5,homework1,81,0.05
1301,5,homework2,89,0.05
1301,5,quiz,68,0.2
1301,5,mid exam,73,0.3
1301,5,final exam,71,0.4
1301,6,homework1,90,0.05
1301,6,homework2,67,0.05
1301,6,quiz,98,0.2
1301,6,mid exam,79,0.3
1301,6,final exam,69,0.4
1301,1,homework1,100,0.05
1301,1,homework2,99,0.05
1301,1,quiz,81,0.2
1301,1,mid exam,43,0.3
1301,1,final exam,75,0.4
1301,4,homework1,84,0.05
1301,4,homework2,86,0.05
1301,4,quiz,95,0.2
1301,4,mid exam,53,0.3
1301,4,final exam,91,0.4
1344,3,homework1,69,0.05
1344,3,homework2,98,0.05
1344,3,quiz,82,0.2
1344,3,mid exam,79,0.3
1344,3,final exam,79,0.4
1344,7,homework1,94,0.05
1344,7,homework2,100,0.05
1344,7,quiz,74,0.2
1344,7,mid exam,78,0.3
1344,7,final exam,70,0.4
1344,5,homework1,76,0.05
1344,5,homework2,80,0.05
1344,5,quiz,100,0.2
1344,5,mid exam,33,0.3
1344,5,final exam,73,0.4
1344,6,homework1,77,0.05
1344,6,homework2,85,0.05
1344,6,quiz,92,0.2
1344,6,mid exam,100,0.3
1344,6,final exam,76,0.4
1344,1,homework1,71,0.05
1344,1,homework2,88,0.05
1344,1,quiz,82,0.2
1344,1,mid exam,58,0.3
1344,1,final exam,63,0.4
1344,4,homework1,88,0.05
1344,4,homework2,100,0.05
1344,4,quiz,88,0.2
1344,4,mid exam,91,0.3
1344,4,final exam,100,0.4
1459,3,homework1,78,0.05
1459,3,homework2,96,0.05
1459,3,quiz,97,0.2
1459,3,mid exam,87,0.3
1459,3,final exam,63,0.4
1459,7,homework1,94,0.05
1459,7,homework2,86,0.05
1459,7,quiz,81,0.2
1459,7,mid exam,41,0.3
1459,7,final exam,50,0.4
1459,5,homework1,91,0.05
1459,5,homework2,94,0.05
1459,5,quiz,65,0.2
1459,5,mid exam,82,0.3
1459,5,final exam,65,0.4
1459,6,homework1,70,0.05
1459,6,homework2,83,0.05
1459,6,quiz,99,0.2
1459,6,mid exam,79,0.3
1459,6,final exam,80,0.4
1459,1,homework1,98,0.05
1459,1,homework2,84,0.05
1459,1,quiz,99,0.2
1459,1,mid exam,66,0.3
1459,1,final exam,85,0.4
1459,4,homework1,77,0.05
1459,4,homework2,96,0.05
1459,4,quiz,65,0.2
1459,4,mid exam,48,0.3
1459,4,final exam,68,0.4
1534,3,homework1,96,0.05
1534,3,homework2,78,0.05
1534,3,quiz,84,0.2
1534,3,mid exam,58,0.3
1534,3,final exam,85,0.4
1534,7,homework1,92,0.05
1534,7,homework2,84,0.05
1534,7,quiz,86,0.2
1534,7,mid exam,100,0.3
1534,7,final exam,90,0.4
1534,5,homework1,84,0.05
1534,5,homework2,70,0.05
1534,5,quiz,86,0.2
1534,5,mid exam,80,0.3
1534,5,final exam,100,0.4
1534,6,homework1,57,0.05
1534,6,homework2,84,0.05
1534,6,quiz,98,0.2
1534,6,mid exam,72,0.3
1534,6,final exam,59,0.4
1534,1,homework1,83,0.05
1534,1,homework2,90,0.05
1534,1,quiz,99,0.2
1534,1,mid exam,71,0.3
1534,1,final exam,85,0.4
1534,4,homework1,93,0.05
1534,4,homework2,82,0.05
1534,4,quiz,73,0.2
1534,4,mid exam,77,0.3
1534,4,final exam,98,0.4
1536,3,homework1,89,0.05
1536,3,homework2,100,0.05
1536,3,quiz,49,0.2
1536,3,mid exam,87,0.3
1536,3,final exam,89,0.4
1536,7,homework1,78,0.05
1536,7,homework2,85,0.05
1536,7,quiz,59,0.2
1536,7,mid exam,91,0.3
1536,7,final exam,53,0.4
1536,5,homework1,83,0.05
1536,5,homework2,81,0.05
1536,5,quiz,93,0.2
1536,5,mid exam,100,0.3
1536,5,final exam,100,0.4
1536,6,homework1,78,0.05
1536,6,homework2,81,0.05
1536,6,quiz,71,0.2
1536,6,mid exam,86,0.3
1536,6,final exam,90,0.4
1536,1,homework1,75,0.05
1536,1,homework2,72,0.05
1536,1,quiz,73,0.2
1536,1,mid exam,96,0.3
1536,1,final exam,65,0.4
1536,4,homework1,65,0.05
1536,4,homework2,100,0.05
1536,4,quiz,73,0.2
1536,4,mid exam,51,0.3
1536,4,final exam,96,0.4
1623,3,homework1,81,0.05
1623,3,homework2,88,0.05
1623,3,quiz,98,0.2
1623,3,mid exam,85,0.3
1623,3,final exam,100,0.4
1623,7,homework1,82,0.05
1623,7,homework2,85,0.05
1623,7,quiz,73,0.2
1623,7,mid exam,77,0.3
1623,7,final exam,97,0.4
1623,5,homework1,76,0.05
1623,5,homework2,84,0.05
1623,5,quiz,79,0.2
1623,5,mid exam,91,0.3
1623,5,final exam,61,0.4
1623,6,homework1,100,0.05
1623,6,homework2,100,0.05
1623,6,quiz,79,0.2
1623,6,mid exam,74,0.3
1623,6,final exam,80,0.4
1623,1,homework1,68,0.05
1623,1,homework2,99,0.05
1623,1,quiz,100,0.2
1623,1,mid exam,76,0.3
1623,1,final exam,97,0.4
1623,4,homework1,89,0.05
1623,4,homework2,78,0.05
1623,4,quiz,82,0.2
1623,4,mid exam,67,0.3
1623,4,final exam,63,0.4
1728,3,homework1,94,0.05
1728,3,homework2,72,0.05
1728,3,quiz,100,0.2
1728,3,mid exam,70,0.3
1728,3,final exam,74,0.4
1728,7,homework1,75,0.05
1728,7,homework2,71,0.05
1728,7,quiz,75,0.2
1728,7,mid exam,63,0.3
1728,7,final exam,95,0.4
1728,5,homework1,91,0.05
1728,5,homework2,71,0.05
1728,5,quiz,100,0.2
