teacher_id,course_id,day,start_time,end_time,homeroom_id,school_id,grade_level
51,8,Wednesday,14:00,14:45,5,8,9
51,8,Thursday,14:00,14:45,5,8,9
51,8,Friday,14:00,14:45,5,8,9
51,3,Monday,8:30,9:15,1,8,10
51,3,Tuesday,8:30,9:15,1,8,10
51,3,Wednesday,8:30,9:15,1,8,10
51,3,Thursday,8:30,9:15,1,8,10
51,3,Friday,8:30,9:15,1,8,10
74,2,Monday,9:25,10:10,1,8,10
74,2,Tuesday,9:25,10:10,1,8,10
74,2,Wednesday,9:25,10:10,1,8,10
74,2,Thursday,9:25,10:10,1,8,10
74,2,Friday,9:25,10:10,1,8,10
84,7,Monday,10:20,11:05,1,8,10
84,7,Tuesday,10:20,11:05,1,8,10
84,7,Wednesday,10:20,11:05,1,8,10
84,7,Thursday,10:20,11:05,1,8,10
84,7,Friday,10:20,11:05,1,8,10
74,8,Monday,13:00,13:50,1,8,10
74,8,Tuesday,13:00,13:50,1,8,10
74,8,Wednesday,13:00,13:50,1,8,10
74,8,Thursday,13:00,13:50,1,8,10
74,8,Friday,13:00,13:50,1,8,10
44,6,Monday,14:00,14:45,1,8,10
44,6,Tuesday,14:00,14:45,1,8,10
44,6,Wednesday,14:00,14:45,1,8,10
44,6,Thursday,14:00,14:45,1,8,10
44,6,Friday,14:00,14:45,1,8,10
54,3,Monday,8:30,9:15,2,8,10
54,3,Tuesday,8:30,9:15,2,8,10
54,3,Wednesday,8:30,9:15,2,8,10
54,3,Thursday,8:30,9:15,2,8,10
54,3,Friday,8:30,9:15,2,8,10
40,8,Monday,9:25,10:10,2,8,10
40,8,Tuesday,9:25,10:10,2,8,10
40,8,Wednesday,9:25,10:10,2,8,10
40,8,Thursday,9:25,10:10,2,8,10
40,8,Friday,9:25,10:10,2,8,10
40,2,Monday,10:20,11:05,2,8,10
40,2,Tuesday,10:20,11:05,2,8,10
40,2,Wednesday,10:20,11:05,2,8,10
40,2,Thursday,10:20,11:05,2,8,10
40,2,Friday,10:20,11:05,2,8,10
40,5,Monday,11:15,12:00,2,8,10
40,5,Tuesday,11:15,12:00,2,8,10
40,5,Wednesday,11:15,12:00,2,8,10
40,5,Thursday,11:15,12:00,2,8,10
40,5,Friday,11:15,12:00,2,8,10
39,7,Monday,13:00,13:50,2,8,10
39,7,Tuesday,13:00,13:50,2,8,10
39,7,Wednesday,13:00,13:50,2,8,10
39,7,Thursday,13:00,13:50,2,8,10
39,7,Friday,13:00,13:50,2,8,10
40,4,Monday,14:00,14:45,2,8,10
40,4,Tuesday,14:00,14:45,2,8,10
40,4,Wednesday,14:00,14:45,2,8,10
40,4,Thursday,14:00,14:45,2,8,10
40,4,Friday,14:00,14:45,2,8,10
5,3,Monday,8:30,9:15,3,8,10
5,3,Tuesday,8:30,9:15,3,8,10
5,3,Wednesday,8:30,9:15,3,8,10
5,3,Thursday,8:30,9:15,3,8,10
5,3,Friday,8:30,9:15,3,8,10
84,2,Monday,9:25,10:10,3,8,10
84,2,Tuesday,9:25,10:10,3,8,10
84,2,Wednesday,9:25,10:10,3,8,10
84,2,Thursday,9:25,10:10,3,8,10
84,2,Friday,9:25,10:10,3,8,10
186,4,Monday,10:20,11:05,3,8,10
186,4,Tuesday,10:20,11:05,3,8,10
186,4,Wednesday,10:20,11:05,3,8,10
186,4,Thursday,10:20,11:05,3,8,10
186,4,Friday,10:20,11:05,3,8,10
29,8,Monday,13:00,13:50,3,8,10
29,8,Tuesday,13:00,13:50,3,8,10
29,8,Wednesday,13:00,13:50,3,8,10
29,8,Thursday,13:00,13:50,3,8,10
29,8,Friday,13:00,13:50,3,8,10
100,6,Monday,9:25,10:10,4,8,10
100,6,Tuesday,9:25,10:10,4,8,10
100,6,Wednesday,9:25,10:10,4,8,10
100,6,Thursday,9:25,10:10,4,8,10
100,6,Friday,9:25,10:10,4,8,10
5,5,Monday,10:20,11:05,4,8,10
5,5,Tuesday,10:20,11:05,4,8,10
5,5,Wednesday,10:20,11:05,4,8,10
5,5,Thursday,10:20,11:05,4,8,10
5,5,Friday,10:20,11:05,4,8,10
5,7,Monday,11:15,12:00,4,8,10
5,7,Tuesday,11:15,12:00,4,8,10
5,7,Wednesday,11:15,12:00,4,8,10
5,7,Thursday,11:15,12:00,4,8,10
5,7,Friday,11:15,12:00,4,8,10
5,1,Monday,14:00,14:45,4,8,10
5,1,Tuesday,14:00,14:45,4,8,10
5,1,Wednesday,14:00,14:45,4,8,10
5,1,Thursday,14:00,14:45,4,8,10
5,1,Friday,14:00,14:45,4,8,10
194,2,Monday,9:25,10:10,5,8,10
194,2,Tuesday,9:25,10:10,5,8,10
194,2,Wednesday,9:25,10:10,5,8,10
194,2,Thursday,9:25,10:10,5,8,10
194,2,Friday,9:25,10:10,5,8,10
44,1,Monday,10:20,11:05,5,8,10
44,1,Tuesday,10:20,11:05,5,8,10
44,1,Wednesday,10:20,11:05,5,8,10
44,1,Thursday,10:20,11:05,5,8,10
44,1,Friday,10:20,11:05,5,8,10
44,4,Monday,11:15,12:00,5,8,10
44,4,Tuesday,11:15,12:00,5,8,10
44,4,Wednesday,11:15,12:00,5,8,10
44,4,Thursday,11:15,12:00,5,8,10
44,4,Friday,11:15,12:00,5,8,10
31,3,Monday,8:30,9:15,1,10,4
31,3,Tuesday,8:30,9:15,1,10,4
31,3,Wednesday,8:30,9:15,1,10,4
31,3,Thursday,8:30,9:15,1,10,4
31,3,Friday,8:30,9:15,1,10,4
173,4,Monday,9:25,10:10,1,10,4
173,4,Tuesday,9:25,10:10,1,10,4
173,4,Wednesday,9:25,10:10,1,10,4
173,4,Thursday,9:25,10:10,1,10,4
173,4,Friday,9:25,10:10,1,10,4
31,2,Monday,10:20,11:05,1,10,4
31,2,Tuesday,10:20,11:05,1,10,4
31,2,Wednesday,10:20,11:05,1,10,4
31,2,Thursday,10:20,11:05,1,10,4
31,2,Friday,10:20,11:05,1,10,4
31,8,Monday,11:15,12:00,1,10,4
31,8,Tuesday,11:15,12:00,1,10,4
31,8,Wednesday,11:15,12:00,1,10,4
31,8,Thursday,11:15,12:00,1,10,4
31,8,Friday,11:15,12:00,1,10,4
173,5,Monday,13:00,13:50,1,10,4
173,5,Tuesday,13:00,13:50,1,10,4
173,5,Wednesday,13:00,13:50,1,10,4
173,5,Thursday,13:00,13:50,1,10,4
173,5,Friday,13:00,13:50,1,10,4
31,1,Monday,14:00,14:45,1,10,4
31,1,Tuesday,14:00,14:45,1,10,4
31,1,Wednesday,14:00,14:45,1,10,4
31,1,Thursday,14:00,14:45,1,10,4
31,1,Friday,14:00,14:45,1,10,4
173,8,Monday,8:30,9:15,1,10,2
173,8,Tuesday,8:30,9:15,1,10,2
173,8,Wednesday,8:30,9:15,1,10,2
173,8,Thursday,8:30,9:15,1,10,2
173,8,Friday,8:30,9:15,1,10,2
173,2,Monday,10:20,11:05,1,10,2
173,2,Tuesday,10:20,11:05,1,10,2
173,2,Wednesday,10:20,11:05,1,10,2
173,2,Thursday,10:20,11:05,1,10,2
173,2,Friday,10:20,11:05,1,10,2
99,5,Monday,11:15,12:00,1,10,2
99,5,Tuesday,11:15,12:00,1,10,2
99,5,Wednesday,11:15,12:00,1,10,2
99,5,Thursday,11:15,12:00,1,10,2
99,5,Friday,11:15,12:00,1,10,2
31,7,Monday,13:00,13:50,1,10,2
31,7,Tuesday,13:00,13:50,1,10,2
31,7,Wednesday,13:00,13:50,1,10,2
31,7,Thursday,13:00,13:50,1,10,2
31,7,Friday,13:00,13:50,1,10,2
173,1,Monday,14:00,14:45,1,10,2
173,1,Tuesday,14:00,14:45,1,10,2
173,1,Wednesday,14:00,14:45,1,10,2
173,1,Thursday,14:00,14:45,1,10,2
173,1,Friday,14:00,14:45,1,10,2
131,7,Monday,8:30,9:15,1,10,9
131,7,Tuesday,8:30,9:15,1,10,9
131,7,Wednesday,8:30,9:15,1,10,9
131,7,Thursday,8:30,9:15,1,10,9
131,7,Friday,8:30,9:15,1,10,9
31,4,Monday,9:25,10:10,1,10,9
31,4,Tuesday,9:25,10:10,1,10,9
31,4,Wednesday,9:25,10:10,1,10,9
31,4,Thursday,9:25,10:10,1,10,9
31,4,Friday,9:25,10:10,1,10,9
99,8,Monday,10:20,11:05,1,10,9
99,8,Tuesday,10:20,11:05,1,10,9
99,8,Wednesday,10:20,11:05,1,10,9
99,8,Thursday,10:20,11:05,1,10,9
99,8,Friday,10:20,11:05,1,10,9
131,1,Monday,11:15,12:00,1,10,9
131,1,Tuesday,11:15,12:00,1,10,9
131,1,Wednesday,11:15,12:00,1,10,9
131,1,Thursday,11:15,12:00,1,10,9
131,1,Friday,11:15,12:00,1,10,9
99,2,Monday,14:00,14:45,1,10,9
99,2,Tuesday,14:00,14:45,1,10,9
99,2,Wednesday,14:00,14:45,1,10,9
99,2,Thursday,14:00,14:45,1,10,9
99,2,Friday,14:00,14:45,1,10,9
99,8,Monday,8:30,9:15,1,10,11
99,8,Tuesday,8:30,9:15,1,10,11
99,8,Wednesday,8:30,9:15,1,10,11
99,8,Thursday,8:30,9:15,1,10,11
99,8,Friday,8:30,9:15,1,10,11
131,5,Monday,9:25,10:10,1,10,11
131,5,Tuesday,9:25,10:10,1,10,11
131,5,Wednesday,9:25,10:10,1,10,11
131,5,Thursday,9:25,10:10,1,10,11
131,5,Friday,9:25,10:10,1,10,11
173,3,Monday,11:15,12:00,1,10,11
173,3,Tuesday,11:15,12:00,1,10,11
173,3,Wednesday,11:15,12:00,1,10,11
173,3,Thursday,11:15,12:00,1,10,11
173,3,Friday,11:15,12:00,1,10,11
99,7,Monday,13:00,13:50,1,10,5
99,7,Tuesday,13:00,13:50,1,10,5
99,7,Wednesday,13:00,13:50,1,10,5
99,7,Thursday,13:00,13:50,1,10,5
99,7,Friday,13:00,13:50,1,10,5
131,4,Monday,14:00,14:45,1,10,5
131,4,Tuesday,14:00,14:45,1,10,5
131,4,Wednesday,14:00,14:45,1,10,5
131,4,Thursday,14:00,14:45,1,10,5
131,4,Friday,14:00,14:45,1,10,5
131,5,Monday,10:20,11:05,1,10,1
131,5,Tuesday,10:20,11:05,1,10,1
131,5,Wednesday,10:20,11:05,1,10,1
131,5,Thursday,10:20,11:05,1,10,1
131,5,Friday,10:20,11:05,1,10,1
131,7,Monday,13:00,13:50,1,10,1
131,7,Tuesday,13:00,13:50,1,10,1
131,7,Wednesday,13:00,13:50,1,10,1
131,7,Thursday,13:00,13:50,1,10,1
131,7,Friday,13:00,13:50,1,10,1
99,4,Monday,9:25,10:10,1,10,10
99,4,Tuesday,9:25,10:10,1,10,10
99,4,Wednesday,9:25,10:10,1,10,10
99,4,Thursday,9:25,10:10,1,10,10
99,4,Friday,9:25,10:10,1,10,10
139,1,Monday,8:30,9:15,1,6,6
139,1,Tuesday,8:30,9:15,1,6,6
139,1,Wednesday,8:30,9:15,1,6,6
139,1,Thursday,8:30,9:15,1,6,6
139,1,Friday,8:30,9:15,1,6,6
139,8,Monday,9:25,10:10,1,6,6
139,8,Tuesday,9:25,10:10,1,6,6
139,8,Wednesday,9:25,10:10,1,6,6
139,8,Thursday,9:25,10:10,1,6,6
139,8,Friday,9:25,10:10,1,6,6
139,7,Monday,10:20,11:05,1,6,6
139,7,Tuesday,10:20,11:05,1,6,6
139,7,Wednesday,10:20,11:05,1,6,6
139,7,Thursday,10:20,11:05,1,6,6
139,7,Friday,10:20,11:05,1,6,6
169,6,Monday,11:15,12:00,1,6,6
169,6,Tuesday,11:15,12:00,1,6,6
169,6,Wednesday,11:15,12:00,1,6,6
169,6,Thursday,11:15,12:00,1,6,6
169,6,Friday,11:15,12:00,1,6,6
139,3,Monday,13:00,13:50,1,6,6
139,3,Tuesday,13:00,13:50,1,6,6
139,3,Wednesday,13:00,13:50,1,6,6
139,3,Thursday,13:00,13:50,1,6,6
139,3,Friday,13:00,13:50,1,6,6
139,4,Monday,14:00,14:45,1,6,6
139,4,Tuesday,14:00,14:45,1,6,6
139,4,Wednesday,14:00,14:45,1,6,6
139,4,Thursday,14:00,14:45,1,6,6
139,4,Friday,14:00,14:45,1,6,6
169,3,Monday,8:30,9:15,2,6,6
169,3,Tuesday,8:30,9:15,2,6,6
169,3,Wednesday,8:30,9:15,2,6,6
169,3,Thursday,8:30,9:15,2,6,6
169,3,Friday,8:30,9:15,2,6,6
147,8,Monday,9:25,10:10,2,6,6
147,8,Tuesday,9:25,10:10,2,6,6
147,8,Wednesday,9:25,10:10,2,6,6
147,8,Thursday,9:25,10:10,2,6,6
147,8,Friday,9:25,10:10,2,6,6
156,4,Monday,10:20,11:05,2,6,6
156,4,Tuesday,10:20,11:05,2,6,6
156,4,Wednesday,10:20,11:05,2,6,6
156,4,Thursday,10:20,11:05,2,6,6
156,4,Friday,10:20,11:05,2,6,6
199,2,Monday,11:15,12:00,2,6,6
199,2,Tuesday,11:15,12:00,2,6,6
199,2,Wednesday,11:15,12:00,2,6,6
199,2,Thursday,11:15,12:00,2,6,6
199,2,Friday,11:15,12:00,2,6,6
89,6,Monday,13:00,13:50,2,6,6
89,6,Tuesday,13:00,13:50,2,6,6
89,6,Wednesday,13:00,13:50,2,6,6
89,6,Thursday,13:00,13:50,2,6,6
89,6,Friday,13:00,13:50,2,6,6
147,7,Monday,14:00,14:45,2,6,6
147,7,Tuesday,14:00,14:45,2,6,6
147,7,Wednesday,14:00,14:45,2,6,6
147,7,Thursday,14:00,14:45,2,6,6
147,7,Friday,14:00,14:45,2,6,6
169,3,Monday,9:25,10:10,3,6,6
169,3,Tuesday,9:25,10:10,3,6,6
169,3,Wednesday,9:25,10:10,3,6,6
169,3,Thursday,9:25,10:10,3,6,6
169,3,Friday,9:25,10:10,3,6,6
102,2,Monday,10:20,11:05,3,6,6
102,2,Tuesday,10:20,11:05,3,6,6
102,2,Wednesday,10:20,11:05,3,6,6
102,2,Thursday,10:20,11:05,3,6,6
102,2,Friday,10:20,11:05,3,6,6
169,1,Monday,13:00,13:50,3,6,6
169,1,Tuesday,13:00,13:50,3,6,6
169,1,Wednesday,13:00,13:50,3,6,6
169,1,Thursday,13:00,13:50,3,6,6
169,1,Friday,13:00,13:50,3,6,6
159,6,Monday,14:00,14:45,3,6,6
159,6,Tuesday,14:00,14:45,3,6,6
159,6,Wednesday,14:00,14:45,3,6,6
159,6,Thursday,14:00,14:45,3,6,6
159,6,Friday,14:00,14:45,3,6,6
159,4,Monday,8:30,9:15,1,6,8
159,4,Tuesday,8:30,9:15,1,6,8
159,4,Wednesday,8:30,9:15,1,6,8
159,4,Thursday,8:30,9:15,1,6,8
159,4,Friday,8:30,9:15,1,6,8
159,1,Monday,9:25,10:10,1,6,8
159,1,Tuesday,9:25,10:10,1,6,8
159,1,Wednesday,9:25,10:10,1,6,8
159,1,Thursday,9:25,10:10,1,6,8
159,1,Friday,9:25,10:10,1,6,8
147,6,Monday,10:20,11:05,1,6,8
147,6,Tuesday,10:20,11:05,1,6,8
147,6,Wednesday,10:20,11:05,1,6,8
147,6,Thursday,10:20,11:05,1,6,8
147,6,Friday,10:20,11:05,1,6,8
176,7,Monday,11:15,12:00,1,6,8
176,7,Tuesday,11:15,12:00,1,6,8
176,7,Wednesday,11:15,12:00,1,6,8
176,7,Thursday,11:15,12:00,1,6,8
176,7,Friday,11:15,12:00,1,6,8
134,2,Monday,13:00,13:50,1,6,8
134,2,Tuesday,13:00,13:50,1,6,8
134,2,Wednesday,13:00,13:50,1,6,8
134,2,Thursday,13:00,13:50,1,6,8
134,2,Friday,13:00,13:50,1,6,8
198,5,Monday,14:00,14:45,1,6,8
198,5,Tuesday,14:00,14:45,1,6,8
198,5,Wednesday,14:00,14:45,1,6,8
198,5,Thursday,14:00,14:45,1,6,8
198,5,Friday,14:00,14:45,1,6,8
89,7,Monday,8:30,9:15,2,6,8
89,7,Tuesday,8:30,9:15,2,6,8
89,7,Wednesday,8:30,9:15,2,6,8
89,7,Thursday,8:30,9:15,2,6,8
89,7,Friday,8:30,9:15,2,6,8
165,2,Monday,9:25,10:10,2,6,8
165,2,Tuesday,9:25,10:10,2,6,8
165,2,Wednesday,9:25,10:10,2,6,8
165,2,Thursday,9:25,10:10,2,6,8
165,2,Friday,9:25,10:10,2,6,8
89,1,Monday,10:20,11:05,2,6,8
89,1,Tuesday,10:20,11:05,2,6,8
89,1,Wednesday,10:20,11:05,2,6,8
89,1,Thursday,10:20,11:05,2,6,8
89,1,Friday,10:20,11:05,2,6,8
50,6,Monday,11:15,12:00,2,6,8
50,6,Tuesday,11:15,12:00,2,6,8
50,6,Wednesday,11:15,12:00,2,6,8
50,6,Thursday,11:15,12:00,2,6,8
50,6,Friday,11:15,12:00,2,6,8
176,3,Monday,14:00,14:45,2,6,8
176,3,Tuesday,14:00,14:45,2,6,8
176,3,Wednesday,14:00,14:45,2,6,8
176,3,Thursday,14:00,14:45,2,6,8
176,3,Friday,14:00,14:45,2,6,8
63,3,Monday,8:30,9:15,3,6,8
63,3,Tuesday,8:30,9:15,3,6,8
63,3,Wednesday,8:30,9:15,3,6,8
63,3,Thursday,8:30,9:15,3,6,8
63,3,Friday,8:30,9:15,3,6,8
147,6,Monday,11:15,12:00,3,6,8
147,6,Tuesday,11:15,12:00,3,6,8
147,6,Wednesday,11:15,12:00,3,6,8
147,6,Thursday,11:15,12:00,3,6,8
147,6,Friday,11:15,12:00,3,6,8
165,5,Monday,13:00,13:50,3,6,8
165,5,Tuesday,13:00,13:50,3,6,8
165,5,Wednesday,13:00,13:50,3,6,8
165,5,Thursday,13:00,13:50,3,6,8
165,5,Friday,13:00,13:50,3,6,8
156,2,Monday,8:30,9:15,1,6,7
156,2,Tuesday,8:30,9:15,1,6,7
156,2,Wednesday,8:30,9:15,1,6,7
156,2,Thursday,8:30,9:15,1,6,7
156,2,Friday,8:30,9:15,1,6,7
198,6,Monday,9:25,10:10,1,6,7
198,6,Tuesday,9:25,10:10,1,6,7
198,6,Wednesday,9:25,10:10,1,6,7
198,6,Thursday,9:25,10:10,1,6,7
198,6,Friday,9:25,10:10,1,6,7
134,1,Monday,10:20,11:05,1,6,7
134,1,Tuesday,10:20,11:05,1,6,7
134,1,Wednesday,10:20,11:05,1,6,7
134,1,Thursday,10:20,11:05,1,6,7
134,1,Friday,10:20,11:05,1,6,7
102,7,Monday,11:15,12:00,1,6,7
102,7,Tuesday,11:15,12:00,1,6,7
102,7,Wednesday,11:15,12:00,1,6,7
102,7,Thursday,11:15,12:00,1,6,7
102,7,Friday,11:15,12:00,1,6,7
102,8,Monday,13:00,13:50,1,6,7
102,8,Tuesday,13:00,13:50,1,6,7
102,8,Wednesday,13:00,13:50,1,6,7
102,8,Thursday,13:00,13:50,1,6,7
102,8,Friday,13:00,13:50,1,6,7
156,5,Monday,14:00,14:45,1,6,7
156,5,Tuesday,14:00,14:45,1,6,7
156,5,Wednesday,14:00,14:45,1,6,7
156,5,Thursday,14:00,14:45,1,6,7
156,5,Friday,14:00,14:45,1,6,7
91,5,Monday,8:30,9:15,2,6,7
91,5,Tuesday,8:30,9:15,2,6,7
91,5,Wednesday,8:30,9:15,2,6,7
91,5,Thursday,8:30,9:15,2,6,7
91,5,Friday,8:30,9:15,2,6,7
147,4,Monday,13:00,13:50,2,6,7
147,4,Tuesday,13:00,13:50,2,6,7
147,4,Wednesday,13:00,13:50,2,6,7
147,4,Thursday,13:00,13:50,2,6,7
147,4,Friday,13:00,13:50,2,6,7
102,3,Monday,14:00,14:45,2,6,7
102,3,Tuesday,14:00,14:45,2,6,7
102,3,Wednesday,14:00,14:45,2,6,7
102,3,Thursday,14:00,14:45,2,6,7
102,3,Friday,14:00,14:45,2,6,7
165,4,Monday,8:30,9:15,3,6,7
165,4,Tuesday,8:30,9:15,3,6,7
165,4,Wednesday,8:30,9:15,3,6,7
165,4,Thursday,8:30,9:15,3,6,7
165,4,Friday,8:30,9:15,3,6,7
110,6,Monday,9:25,10:10,3,6,7
110,6,Tuesday,9:25,10:10,3,6,7
110,6,Wednesday,9:25,10:10,3,6,7
110,6,Thursday,9:25,10:10,3,6,7
110,6,Friday,9:25,10:10,3,6,7
169,3,Monday,10:20,11:05,3,6,7
169,3,Tuesday,10:20,11:05,3,6,7
169,3,Wednesday,10:20,11:05,3,6,7
169,3,Thursday,10:20,11:05,3,6,7
169,3,Friday,10:20,11:05,3,6,7
110,2,Monday,14:00,14:45,3,6,7
110,2,Tuesday,14:00,14:45,3,6,7
110,2,Wednesday,14:00,14:45,3,6,7
110,2,Thursday,14:00,14:45,3,6,7
110,2,Friday,14:00,14:45,3,6,7
190,8,Monday,8:30,9:15,1,1,5
190,8,Tuesday,8:30,9:15,1,1,5
190,8,Wednesday,8:30,9:15,1,1,5
190,8,Thursday,8:30,9:15,1,1,5
190,8,Friday,8:30,9:15,1,1,5
190,2,Monday,9:25,10:10,1,1,5
190,2,Tuesday,9:25,10:10,1,1,5
190,2,Wednesday,9:25,10:10,1,1,5
190,2,Thursday,9:25,10:10,1,1,5
190,2,Friday,9:25,10:10,1,1,5
190,7,Monday,10:20,11:05,1,1,5
190,7,Tuesday,10:20,11:05,1,1,5
190,7,Wednesday,10:20,11:05,1,1,5
190,7,Thursday,10:20,11:05,1,1,5
190,7,Friday,10:20,11:05,1,1,5
190,1,Monday,11:15,12:00,1,1,5
190,1,Tuesday,11:15,12:00,1,1,5
190,1,Wednesday,11:15,12:00,1,1,5
190,1,Thursday,11:15,12:00,1,1,5
190,1,Friday,11:15,12:00,1,1,5
190,5,Monday,13:00,13:50,1,1,5
190,5,Tuesday,13:00,13:50,1,1,5
190,5,Wednesday,13:00,13:50,1,1,5
190,5,Thursday,13:00,13:50,1,1,5
190,5,Friday,13:00,13:50,1,1,5
190,6,Monday,14:00,14:45,1,1,5
190,6,Tuesday,14:00,14:45,1,1,5
190,6,Wednesday,14:00,14:45,1,1,5
190,6,Thursday,14:00,14:45,1,1,5
190,6,Friday,14:00,14:45,1,1,5
11,1,Monday,8:30,9:15,2,1,5
11,1,Tuesday,8:30,9:15,2,1,5
11,1,Wednesday,8:30,9:15,2,1,5
11,1,Thursday,8:30,9:15,2,1,5
11,1,Friday,8:30,9:15,2,1,5
11,3,Monday,9:25,10:10,2,1,5
11,3,Tuesday,9:25,10:10,2,1,5
11,3,Wednesday,9:25,10:10,2,1,5
11,3,Thursday,9:25,10:10,2,1,5
11,3,Friday,9:25,10:10,2,1,5
11,7,Monday,10:20,11:05,2,1,5
11,7,Tuesday,10:20,11:05,2,1,5
11,7,Wednesday,10:20,11:05,2,1,5
11,7,Thursday,10:20,11:05,2,1,5
11,7,Friday,10:20,11:05,2,1,5
11,4,Monday,11:15,12:00,2,1,5
11,4,Tuesday,11:15,12:00,2,1,5
11,4,Wednesday,11:15,12:00,2,1,5
11,4,Thursday,11:15,12:00,2,1,5
11,4,Friday,11:15,12:00,2,1,5
11,6,Monday,13:00,13:50,2,1,5
11,6,Tuesday,13:00,13:50,2,1,5
11,6,Wednesday,13:00,13:50,2,1,5
11,6,Thursday,13:00,13:50,2,1,5
11,6,Friday,13:00,13:50,2,1,5
11,8,Monday,14:00,14:45,2,1,5
11,8,Tuesday,14:00,14:45,2,1,5
11,8,Wednesday,14:00,14:45,2,1,5
11,8,Thursday,14:00,14:45,2,1,5
11,8,Friday,14:00,14:45,2,1,5
42,1,Monday,8:30,9:15,3,1,5
42,1,Tuesday,8:30,9:15,3,1,5
42,1,Wednesday,8:30,9:15,3,1,5
42,1,Thursday,8:30,9:15,3,1,5
42,1,Friday,8:30,9:15,3,1,5
42,5,Monday,9:25,10:10,3,1,5
42,5,Tuesday,9:25,10:10,3,1,5
42,5,Wednesday,9:25,10:10,3,1,5
42,5,Thursday,9:25,10:10,3,1,5
42,5,Friday,9:25,10:10,3,1,5
42,2,Monday,10:20,11:05,3,1,5
42,2,Tuesday,10:20,11:05,3,1,5
42,2,Wednesday,10:20,11:05,3,1,5
42,2,Thursday,10:20,11:05,3,1,5
42,2,Friday,10:20,11:05,3,1,5
42,8,Monday,11:15,12:00,3,1,5
42,8,Tuesday,11:15,12:00,3,1,5
42,8,Wednesday,11:15,12:00,3,1,5
42,8,Thursday,11:15,12:00,3,1,5
42,8,Friday,11:15,12:00,3,1,5
42,3,Monday,13:00,13:50,3,1,5
42,3,Tuesday,13:00,13:50,3,1,5
42,3,Wednesday,13:00,13:50,3,1,5
42,3,Thursday,13:00,13:50,3,1,5
42,3,Friday,13:00,13:50,3,1,5
42,7,Monday,14:00,14:45,3,1,5
42,7,Tuesday,14:00,14:45,3,1,5
42,7,Wednesday,14:00,14:45,3,1,5
42,7,Thursday,14:00,14:45,3,1,5
42,7,Friday,14:00,14:45,3,1,5
83,3,Monday,8:30,9:15,2,1,4
83,3,Tuesday,8:30,9:15,2,1,4
83,3,Wednesday,8:30,9:15,2,1,4
83,3,Thursday,8:30,9:15,2,1,4
83,3,Friday,8:30,9:15,2,1,4
83,7,Monday,9:25,10:10,2,1,4
83,7,Tuesday,9:25,10:10,2,1,4
83,7,Wednesday,9:25,10:10,2,1,4
83,7,Thursday,9:25,10:10,2,1,4
83,7,Friday,9:25,10:10,2,1,4
83,5,Monday,10:20,11:05,2,1,4
83,5,Tuesday,10:20,11:05,2,1,4
83,5,Wednesday,10:20,11:05,2,1,4
83,5,Thursday,10:20,11:05,2,1,4
83,5,Friday,10:20,11:05,2,1,4
83,6,Monday,11:15,12:00,2,1,4
83,6,Tuesday,11:15,12:00,2,1,4
83,6,Wednesday,11:15,12:00,2,1,4
83,6,Thursday,11:15,12:00,2,1,4
83,6,Friday,11:15,12:00,2,1,4
83,1,Monday,13:00,13:50,2,1,4
83,1,Tuesday,13:00,13:50,2,1,4
83,1,Wednesday,13:00,13:50,2,1,4
83,1,Thursday,13:00,13:50,2,1,4
83,1,Friday,13:00,13:50,2,1,4
83,4,Monday,14:00,14:45,2,1,4
83,4,Tuesday,14:00,14:45,2,1,4
83,4,Wednesday,14:00,14:45,2,1,4
83,4,Thursday,14:00,14:45,2,1,4
83,4,Friday,14:00,14:45,2,1,4
36,8,Monday,8:30,9:15,1,1,3
36,8,Tuesday,8:30,9:15,1,1,3
36,8,Wednesday,8:30,9:15,1,1,3
36,8,Thursday,8:30,9:15,1,1,3
36,8,Friday,8:30,9:15,1,1,3
36,3,Monday,9:25,10:10,1,1,3
36,3,Tuesday,9:25,10:10,1,1,3
36,3,Wednesday,9:25,10:10,1,1,3
36,3,Thursday,9:25,10:10,1,1,3
36,3,Friday,9:25,10:10,1,1,3
36,2,Monday,10:20,11:05,1,1,3
36,2,Tuesday,10:20,11:05,1,1,3
36,2,Wednesday,10:20,11:05,1,1,3
36,2,Thursday,10:20,11:05,1,1,3
36,2,Friday,10:20,11:05,1,1,3
36,4,Monday,11:15,12:00,1,1,3
36,4,Tuesday,11:15,12:00,1,1,3
36,4,Wednesday,11:15,12:00,1,1,3
36,4,Thursday,11:15,12:00,1,1,3
36,4,Friday,11:15,12:00,1,1,3
36,1,Monday,13:00,13:50,1,1,3
36,1,Tuesday,13:00,13:50,1,1,3
36,1,Wednesday,13:00,13:50,1,1,3
36,1,Thursday,13:00,13:50,1,1,3
36,1,Friday,13:00,13:50,1,1,3
36,5,Monday,14:00,14:45,1,1,3
36,5,Tuesday,14:00,14:45,1,1,3
36,5,Wednesday,14:00,14:45,1,1,3
36,5,Thursday,14:00,14:45,1,1,3
36,5,Friday,14:00,14:45,1,1,3
121,7,Monday,8:30,9:15,2,1,3
121,7,Tuesday,8:30,9:15,2,1,3
121,7,Wednesday,8:30,9:15,2,1,3
121,7,Thursday,8:30,9:15,2,1,3
121,7,Friday,8:30,9:15,2,1,3
121,4,Monday,9:25,10:10,2,1,3
121,4,Tuesday,9:25,10:10,2,1,3
121,4,Wednesday,9:25,10:10,2,1,3
121,4,Thursday,9:25,10:10,2,1,3
